File ID,File Name,MIME Type,Size (bytes),View URL,Download URL,Category,Subcategory,Make,Clarity Model Name,Class,Orientation,UPC,Model Number,Scan Datetime,Capture Source
1Kd7SryiWaheklkWZBdUVhZQOgMZyawuN,195949560859_GradeA_down_20250820_091543_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1Kd7SryiWaheklkWZBdUVhZQOgMZyawuN/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Kd7SryiWaheklkWZBdUVhZQOgMZyawuN,Electronics,Watches,Apple,Apple Watch 10 42mm,Grade_A,Face_Down,195949560859,MWWC3LW/A,2025-08-20T09:15:43,Elgato
1LJEmVeocdRYX8VMP0yxd_55RUxXLQtgE,195949560859_GradeA_down_20250820_091529_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1LJEmVeocdRYX8VMP0yxd_55RUxXLQtgE/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1LJEmVeocdRYX8VMP0yxd_55RUxXLQtgE,Electronics,Watches,Apple,Apple Watch 10 42mm,Grade_A,Face_Down,195949560859,MWWC3LW/A,2025-08-20T09:15:29,Elgato
1skwCLWRY9JXocyzzq-fvbMH14MVkFVdH,195949560859_GradeA_up_20250820_091513_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1skwCLWRY9JXocyzzq-fvbMH14MVkFVdH/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1skwCLWRY9JXocyzzq-fvbMH14MVkFVdH,Electronics,Watches,Apple,Apple Watch 10 42mm,Grade_A,Face_Up,195949560859,MWWC3LW/A,2025-08-20T09:15:13,Elgato
1jeZX4YsO5PyxQkS-ZttmkMtwFVJ78jBt,195949560859_GradeA_up_20250820_091501_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1jeZX4YsO5PyxQkS-ZttmkMtwFVJ78jBt/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1jeZX4YsO5PyxQkS-ZttmkMtwFVJ78jBt,Electronics,Watches,Apple,Apple Watch 10 42mm,Grade_A,Face_Up,195949560859,MWWC3LW/A,2025-08-20T09:15:01,Elgato
1frthQ72JznUfAf6DZwubPQ47qaX5vayO,195949560859_GradeA_up_20250820_091449_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1frthQ72JznUfAf6DZwubPQ47qaX5vayO/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1frthQ72JznUfAf6DZwubPQ47qaX5vayO,Electronics,Watches,Apple,Apple Watch 10 42mm,Grade_A,Face_Up,195949560859,MWWC3LW/A,2025-08-20T09:14:49,Elgato
1i9ya9sETSjW6YtQTRaYaTyEyj14hMhzH,195949645532_GradeA_down_20250820_091137_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1i9ya9sETSjW6YtQTRaYaTyEyj14hMhzH/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1i9ya9sETSjW6YtQTRaYaTyEyj14hMhzH,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Down,195949645532,MXEU3LL/A,2025-08-20T09:11:37,Elgato
1rhvZsOwikX6WrNoIqn5t7OiEjaKFHWqg,195949645532_GradeA_down_20250820_091125_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1rhvZsOwikX6WrNoIqn5t7OiEjaKFHWqg/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1rhvZsOwikX6WrNoIqn5t7OiEjaKFHWqg,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Down,195949645532,MXEU3LL/A,2025-08-20T09:11:25,Elgato
1L_qt3bY9rb12ESKO4IQftGv8JH4O77Ui,195949645532_GradeA_down_20250820_091110_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1L_qt3bY9rb12ESKO4IQftGv8JH4O77Ui/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1L_qt3bY9rb12ESKO4IQftGv8JH4O77Ui,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Down,195949645532,MXEU3LL/A,2025-08-20T09:11:10,Elgato
10quK_OWJFprfm5lS6QuMCbgbteiX2fh-,195949645532_GradeA_up_20250820_091058_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/10quK_OWJFprfm5lS6QuMCbgbteiX2fh-/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=10quK_OWJFprfm5lS6QuMCbgbteiX2fh-,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Up,195949645532,MXEU3LL/A,2025-08-20T09:10:58,Elgato
1tiTQ9S7BmnnMR09OGVCScU4imtc0S9T_,195949645532_GradeA_up_20250820_091044_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1tiTQ9S7BmnnMR09OGVCScU4imtc0S9T_/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1tiTQ9S7BmnnMR09OGVCScU4imtc0S9T_,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Up,195949645532,MXEU3LL/A,2025-08-20T09:10:44,Elgato
18Su4y0Tea4oR9J2TWzJQIvlvL8mOQ3SA,195949645532_GradeA_up_20250820_091032_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/18Su4y0Tea4oR9J2TWzJQIvlvL8mOQ3SA/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=18Su4y0Tea4oR9J2TWzJQIvlvL8mOQ3SA,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Up,195949645532,MXEU3LL/A,2025-08-20T09:10:32,Elgato
1AaeSgxnYbmNe-UH-ahbd7T7QuNXM2f0R,194253769767_GradeA_down_20250820_091008_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1AaeSgxnYbmNe-UH-ahbd7T7QuNXM2f0R/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1AaeSgxnYbmNe-UH-ahbd7T7QuNXM2f0R,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Down,194253769767,MRE03LL/A,2025-08-20T09:10:08,Elgato
1AwHsjS7MHbgBQFBWV8kjuu2kEeO8MPOd,194253769767_GradeA_down_20250820_090957_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1AwHsjS7MHbgBQFBWV8kjuu2kEeO8MPOd/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1AwHsjS7MHbgBQFBWV8kjuu2kEeO8MPOd,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Down,194253769767,MRE03LL/A,2025-08-20T09:09:57,Elgato
1sQJ9Hp7wC0cl_BUX68kBlox4z2gGQjzH,194253769767_GradeA_down_20250820_090944_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1sQJ9Hp7wC0cl_BUX68kBlox4z2gGQjzH/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1sQJ9Hp7wC0cl_BUX68kBlox4z2gGQjzH,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Down,194253769767,MRE03LL/A,2025-08-20T09:09:44,Elgato
11TVOnMqkztGPxJG3yaZKeAEoxTnOqHr1,194253769767_GradeA_up_20250820_090932_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/11TVOnMqkztGPxJG3yaZKeAEoxTnOqHr1/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=11TVOnMqkztGPxJG3yaZKeAEoxTnOqHr1,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Up,194253769767,MRE03LL/A,2025-08-20T09:09:32,Elgato
1GHy4BUczLtCS3sbwpUBk8V_ebfEcW7bU,194253769767_GradeA_up_20250820_090920_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1GHy4BUczLtCS3sbwpUBk8V_ebfEcW7bU/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1GHy4BUczLtCS3sbwpUBk8V_ebfEcW7bU,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Up,194253769767,MRE03LL/A,2025-08-20T09:09:20,Elgato
1kgVc_gGzgwUnuCsFxCA_K27ccVdArRQp,194253769767_GradeA_up_20250820_090908_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1kgVc_gGzgwUnuCsFxCA_K27ccVdArRQp/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1kgVc_gGzgwUnuCsFxCA_K27ccVdArRQp,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Up,194253769767,MRE03LL/A,2025-08-20T09:09:08,Elgato
1RhsG4YHzjVn-_XwNCZAURvNvDO2sEwFM,195949561344_GradeA_down_20250820_090846_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1RhsG4YHzjVn-_XwNCZAURvNvDO2sEwFM/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1RhsG4YHzjVn-_XwNCZAURvNvDO2sEwFM,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Down,195949561344,MWYD3LW/A,2025-08-20T09:08:46,Elgato
1MN-yDVLDqptFUAm3UpYt0TA7XpxfkRHT,195949561344_GradeA_down_20250820_090834_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1MN-yDVLDqptFUAm3UpYt0TA7XpxfkRHT/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1MN-yDVLDqptFUAm3UpYt0TA7XpxfkRHT,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Down,195949561344,MWYD3LW/A,2025-08-20T09:08:34,Elgato
1711zLv8qcCtm53Wwt-6QUGQeyCsAncZK,195949561344_GradeA_down_20250820_090822_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1711zLv8qcCtm53Wwt-6QUGQeyCsAncZK/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1711zLv8qcCtm53Wwt-6QUGQeyCsAncZK,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Down,195949561344,MWYD3LW/A,2025-08-20T09:08:22,Elgato
1uXFBRQDZ-DbJ_xskPsXIRCVjo9ERjSwC,195949561344_GradeA_up_20250820_090751_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1uXFBRQDZ-DbJ_xskPsXIRCVjo9ERjSwC/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1uXFBRQDZ-DbJ_xskPsXIRCVjo9ERjSwC,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Up,195949561344,MWYD3LW/A,2025-08-20T09:07:51,Elgato
1rCFqlRh3JdYXkFjww0BbjxOL9RH3SuFA,195949561344_GradeA_up_20250820_090712_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1rCFqlRh3JdYXkFjww0BbjxOL9RH3SuFA/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1rCFqlRh3JdYXkFjww0BbjxOL9RH3SuFA,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Up,195949561344,MWYD3LW/A,2025-08-20T09:07:12,Elgato
1SSeTa-WeUqEmHR-dWbR-nUSXg3OE4sos,195949561344_GradeA_up_20250820_090700_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1SSeTa-WeUqEmHR-dWbR-nUSXg3OE4sos/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1SSeTa-WeUqEmHR-dWbR-nUSXg3OE4sos,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Up,195949561344,MWYD3LW/A,2025-08-20T09:07:00,Elgato
1T-Xk0IXQhPDoVEKG0JaqAm2Q3JYfm3T1,194253769026_GradeA_down_20250820_090540_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1T-Xk0IXQhPDoVEKG0JaqAm2Q3JYfm3T1/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1T-Xk0IXQhPDoVEKG0JaqAm2Q3JYfm3T1,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Down,194253769026,MR9X3LL/A,2025-08-20T09:05:40,Elgato
1mGCnxhbWEVOLFXSQ3YBJ4AyUgglB3bZm,194253769026_GradeA_down_20250820_090514_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1mGCnxhbWEVOLFXSQ3YBJ4AyUgglB3bZm/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1mGCnxhbWEVOLFXSQ3YBJ4AyUgglB3bZm,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Down,194253769026,MR9X3LL/A,2025-08-20T09:05:14,Elgato
17yluici20iJixlOhEYHOgse2_Pt1KVfY,194253769026_GradeA_down_20250820_090503_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/17yluici20iJixlOhEYHOgse2_Pt1KVfY/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=17yluici20iJixlOhEYHOgse2_Pt1KVfY,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Down,194253769026,MR9X3LL/A,2025-08-20T09:05:03,Elgato
1uZJd8ffbZqji1wC2NWJuNzva1txl9nLN,194253769026_GradeA_up_20250820_090447_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1uZJd8ffbZqji1wC2NWJuNzva1txl9nLN/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1uZJd8ffbZqji1wC2NWJuNzva1txl9nLN,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Up,194253769026,MR9X3LL/A,2025-08-20T09:04:47,Elgato
18esXXnvjFsMf3-ewg4qAoUMLVQc4I-Sq,194253769026_GradeA_up_20250820_090435_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/18esXXnvjFsMf3-ewg4qAoUMLVQc4I-Sq/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=18esXXnvjFsMf3-ewg4qAoUMLVQc4I-Sq,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Up,194253769026,MR9X3LL/A,2025-08-20T09:04:35,Elgato
11QMlCw-fqtgX38CpJQzUKQOP7uzCiaN_,194253769026_GradeA_up_20250820_090423_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/11QMlCw-fqtgX38CpJQzUKQOP7uzCiaN_/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=11QMlCw-fqtgX38CpJQzUKQOP7uzCiaN_,Electronics,Watches,Apple,Apple Watch SE 2 40mm,Grade_A,Face_Up,194253769026,MR9X3LL/A,2025-08-20T09:04:23,Elgato
1shkfOHDkwVFF5NaK3gKqI6KfZEQIC1Rz,195949561122_GradeA_down_20250820_090358_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1shkfOHDkwVFF5NaK3gKqI6KfZEQIC1Rz/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1shkfOHDkwVFF5NaK3gKqI6KfZEQIC1Rz,Electronics,Watches,Apple,Apple Watch 10 42mm Cellular,Grade_A,Face_Down,195949561122,MWX73LW/A,2025-08-20T09:03:58,Elgato
1Msdou3wty0cOI8chky_pHQN9ALkKF-6b,195949561122_GradeA_down_20250820_090347_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1Msdou3wty0cOI8chky_pHQN9ALkKF-6b/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Msdou3wty0cOI8chky_pHQN9ALkKF-6b,Electronics,Watches,Apple,Apple Watch 10 42mm Cellular,Grade_A,Face_Down,195949561122,MWX73LW/A,2025-08-20T09:03:47,Elgato
1UhHbrCBh5YlcbvkQJuEDYbUKnzGB4mAi,195949561122_GradeA_down_20250820_090331_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1UhHbrCBh5YlcbvkQJuEDYbUKnzGB4mAi/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1UhHbrCBh5YlcbvkQJuEDYbUKnzGB4mAi,Electronics,Watches,Apple,Apple Watch 10 42mm Cellular,Grade_A,Face_Down,195949561122,MWX73LW/A,2025-08-20T09:03:31,Elgato
1xxeM_1N4U1ntSY-06eGJOODWja9ucSKU,195949561122_GradeA_up_20250820_090319_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1xxeM_1N4U1ntSY-06eGJOODWja9ucSKU/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1xxeM_1N4U1ntSY-06eGJOODWja9ucSKU,Electronics,Watches,Apple,Apple Watch 10 42mm Cellular,Grade_A,Face_Up,195949561122,MWX73LW/A,2025-08-20T09:03:19,Elgato
1lZ1971VQP-tpZi8MWmWuWtVeFRgyZGP9,195949561122_GradeA_up_20250820_090305_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1lZ1971VQP-tpZi8MWmWuWtVeFRgyZGP9/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1lZ1971VQP-tpZi8MWmWuWtVeFRgyZGP9,Electronics,Watches,Apple,Apple Watch 10 42mm Cellular,Grade_A,Face_Up,195949561122,MWX73LW/A,2025-08-20T09:03:05,Elgato
1hQZnfjaU8FbGoEny64N9p7MzVZpetQ46,195949561122_GradeA_up_20250820_090253_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1hQZnfjaU8FbGoEny64N9p7MzVZpetQ46/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1hQZnfjaU8FbGoEny64N9p7MzVZpetQ46,Electronics,Watches,Apple,Apple Watch 10 42mm Cellular,Grade_A,Face_Up,195949561122,MWX73LW/A,2025-08-20T09:02:53,Elgato
17EfUMHPgUHowgQBe-DDy_32OGi_VmrGC,194253941538_GradeA_down_20250820_090222_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/17EfUMHPgUHowgQBe-DDy_32OGi_VmrGC/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=17EfUMHPgUHowgQBe-DDy_32OGi_VmrGC,Electronics,Watches,Apple,Apple Watch 9 41mm,Grade_A,Face_Down,194253941538,MR933LW/A,2025-08-20T09:02:22,Elgato
1nk0h2im274sMwmVJcx8SVJ7FH8CFMkIM,194253941538_GradeA_down_20250820_090210_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1nk0h2im274sMwmVJcx8SVJ7FH8CFMkIM/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1nk0h2im274sMwmVJcx8SVJ7FH8CFMkIM,Electronics,Watches,Apple,Apple Watch 9 41mm,Grade_A,Face_Down,194253941538,MR933LW/A,2025-08-20T09:02:10,Elgato
1u0mCf2mbdZ8QoG7NIAhuzqpa0m7czfhC,194253941538_GradeA_down_20250820_090158_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1u0mCf2mbdZ8QoG7NIAhuzqpa0m7czfhC/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1u0mCf2mbdZ8QoG7NIAhuzqpa0m7czfhC,Electronics,Watches,Apple,Apple Watch 9 41mm,Grade_A,Face_Down,194253941538,MR933LW/A,2025-08-20T09:01:58,Elgato
16kgmywOv5Bnsq-uBYN-CT3YPDMf7-Pi5,194253941538_GradeA_up_20250820_090146_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/16kgmywOv5Bnsq-uBYN-CT3YPDMf7-Pi5/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=16kgmywOv5Bnsq-uBYN-CT3YPDMf7-Pi5,Electronics,Watches,Apple,Apple Watch 9 41mm,Grade_A,Face_Up,194253941538,MR933LW/A,2025-08-20T09:01:46,Elgato
1brOcJDKTnLbGvnbeuxey9pa9zcvhCySn,194253941538_GradeA_up_20250820_090135_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1brOcJDKTnLbGvnbeuxey9pa9zcvhCySn/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1brOcJDKTnLbGvnbeuxey9pa9zcvhCySn,Electronics,Watches,Apple,Apple Watch 9 41mm,Grade_A,Face_Up,194253941538,MR933LW/A,2025-08-20T09:01:35,Elgato
1j3_kTHvi5F6-TDyJjUPj4r_GCMfTQzO1,194253941538_GradeA_up_20250820_090124_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1j3_kTHvi5F6-TDyJjUPj4r_GCMfTQzO1/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1j3_kTHvi5F6-TDyJjUPj4r_GCMfTQzO1,Electronics,Watches,Apple,Apple Watch 9 41mm,Grade_A,Face_Up,194253941538,MR933LW/A,2025-08-20T09:01:24,Elgato
13i44D5XPciexpUwWH9nn_QP9IYdYtc62,194253772354_GradeA_down_20250820_090044_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/13i44D5XPciexpUwWH9nn_QP9IYdYtc62/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=13i44D5XPciexpUwWH9nn_QP9IYdYtc62,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Down,194253772354,MRE73LL/A,2025-08-20T09:00:44,Elgato
1JRgvKp8KnJ8uWDxTh6yQPCCG-pzEWaB0,194253772354_GradeA_down_20250820_090031_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1JRgvKp8KnJ8uWDxTh6yQPCCG-pzEWaB0/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1JRgvKp8KnJ8uWDxTh6yQPCCG-pzEWaB0,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Down,194253772354,MRE73LL/A,2025-08-20T09:00:31,Elgato
1OSfbzEKKDVUo8TBLlfo6HOX6z2DJfpEC,194253772354_GradeA_down_20250820_090019_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1OSfbzEKKDVUo8TBLlfo6HOX6z2DJfpEC/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1OSfbzEKKDVUo8TBLlfo6HOX6z2DJfpEC,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Down,194253772354,MRE73LL/A,2025-08-20T09:00:19,Elgato
1rIhTH3Wr9keVJZa-X8X-aczfP_FDhmm7,194253772354_GradeA_up_20250820_090007_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1rIhTH3Wr9keVJZa-X8X-aczfP_FDhmm7/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1rIhTH3Wr9keVJZa-X8X-aczfP_FDhmm7,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Up,194253772354,MRE73LL/A,2025-08-20T09:00:07,Elgato
1bzZYnQIwg2OaPIR94X1DzI70VpdTlmrz,194253772354_GradeA_up_20250820_085956_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1bzZYnQIwg2OaPIR94X1DzI70VpdTlmrz/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1bzZYnQIwg2OaPIR94X1DzI70VpdTlmrz,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Up,194253772354,MRE73LL/A,2025-08-20T08:59:56,Elgato
1uJzBpXiLx__RHvvLD2r-pV-0Vq48BS-A,194253772354_GradeA_up_20250820_085942_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1uJzBpXiLx__RHvvLD2r-pV-0Vq48BS-A/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1uJzBpXiLx__RHvvLD2r-pV-0Vq48BS-A,Electronics,Watches,Apple,Apple Watch SE 2 44mm,Grade_A,Face_Up,194253772354,MRE73LL/A,2025-08-20T08:59:42,Elgato
1ODulduJKoXmPlXpc1ybtMDN7Qb8Ou52i,195949561290_GradeA_down_20250820_085915_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1ODulduJKoXmPlXpc1ybtMDN7Qb8Ou52i/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ODulduJKoXmPlXpc1ybtMDN7Qb8Ou52i,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Down,195949561290,MWY73LW/A,2025-08-20T08:59:15,Elgato
1070oTywdfO49GbgDkOD3QPkLiBshqbZk,195949561290_GradeA_down_20250820_085903_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1070oTywdfO49GbgDkOD3QPkLiBshqbZk/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1070oTywdfO49GbgDkOD3QPkLiBshqbZk,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Down,195949561290,MWY73LW/A,2025-08-20T08:59:03,Elgato
1ZVTFOlWcl9t9nSMHXwwGai9m6bsAKtOW,195949561290_GradeA_down_20250820_085852_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1ZVTFOlWcl9t9nSMHXwwGai9m6bsAKtOW/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ZVTFOlWcl9t9nSMHXwwGai9m6bsAKtOW,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Down,195949561290,MWY73LW/A,2025-08-20T08:58:52,Elgato
1amAnmlLnkd4gTuCNSSkKmDpIrffp7D9c,195949561290_GradeA_up_20250820_085830_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1amAnmlLnkd4gTuCNSSkKmDpIrffp7D9c/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1amAnmlLnkd4gTuCNSSkKmDpIrffp7D9c,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Up,195949561290,MWY73LW/A,2025-08-20T08:58:30,Elgato
17HLs0ntTeRRQ-IhCzvaNbNCtL_wGHPDj,195949561290_GradeA_up_20250820_085818_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/17HLs0ntTeRRQ-IhCzvaNbNCtL_wGHPDj/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=17HLs0ntTeRRQ-IhCzvaNbNCtL_wGHPDj,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Up,195949561290,MWY73LW/A,2025-08-20T08:58:18,Elgato
1FD-voAlyrT7MGK98PLDzDEN5omaJJmyt,195949561290_GradeA_up_20250820_085805_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1FD-voAlyrT7MGK98PLDzDEN5omaJJmyt/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1FD-voAlyrT7MGK98PLDzDEN5omaJJmyt,Electronics,Watches,Apple,Apple Watch 10 46mm Cellular,Grade_A,Face_Up,195949561290,MWY73LW/A,2025-08-20T08:58:05,Elgato
1whFhIWphSp7-S8f6VAqloIAWSJzRs35W,194253814269_GradeA_down_20250820_085742_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1whFhIWphSp7-S8f6VAqloIAWSJzRs35W/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1whFhIWphSp7-S8f6VAqloIAWSJzRs35W,Electronics,Watches,Apple,Apple Watch 9 41mm,Grade_A,Face_Down,194253814269,MR8T3LL/A,2025-08-20T08:57:42,Elgato
1qzRLBhIzD0dkrqeZQ7ldhgR-1ICVyIVy,194253814269_GradeA_down_20250820_085729_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1qzRLBhIzD0dkrqeZQ7ldhgR-1ICVyIVy/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1qzRLBhIzD0dkrqeZQ7ldhgR-1ICVyIVy,Electronics,Watches,Apple,Apple Watch 9 41mm,Grade_A,Face_Down,194253814269,MR8T3LL/A,2025-08-20T08:57:29,Elgato
1h0rfLMkH_DFhbTcTEesWc4OEushyTcUQ,194253814269_GradeA_down_20250820_085717_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1h0rfLMkH_DFhbTcTEesWc4OEushyTcUQ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1h0rfLMkH_DFhbTcTEesWc4OEushyTcUQ,Electronics,Watches,Apple,Apple Watch 9 41mm,Grade_A,Face_Down,194253814269,MR8T3LL/A,2025-08-20T08:57:17,Elgato
